VoteId,LegislatureNumber,VoteNum,VoteDate,VoteTitle,BillId
19:H0294,19,H0294,1996-03-28,"HB 93 am
Third Reading
Final Passage",19:HB  93
19:H0295,19,H0295,1996-03-28,"CSSSHB 387(JUD) am--RECONSIDERATION
Third Reading
Final Passage",19:HB 387
19:H0296,19,H0296,1996-03-28,"CSHB 341(FIN)
Second Reading
Amendment No. 1",19:HB 341
19:H0297,19,H0297,1995-04-07,"CSHB 100(FIN)
Second Reading
Amendment No. 57
Divide the Question",19:HB 100
19:H0298,19,H0298,1996-03-28,"CSHB 341(FIN)
Second Reading
Amendment No. 2",19:HB 341
19:H0299,19,H0299,1996-03-28,"CSHB 341(FIN)
Second Reading
Amendment No. 3",19:HB 341
19:H0300,19,H0300,1996-03-28,"CSHB 341(FIN)
Second Reading
Advance to Third Reading",19:HB 341
19:H0301,19,H0301,1996-03-28,"CSHB 325(FIN) am
Second Reading
Amendment No. 7",19:HB 325
19:H0302,19,H0302,1996-03-28,"CSHB 325(FIN) am
Second Reading
Amendment No. 8",19:HB 325
19:H0303,19,H0303,1996-03-28,"CSHB 325(FIN) am
Second Reading
Amendment to Amendment No. 9",19:HB 325
19:H0304,19,H0304,1996-03-28,"CSHB 325(FIN) am
Second Reading
Amendment No. 9 as amended",19:HB 325
19:H0305,19,H0305,1996-03-28,"CSHB 325(FIN) am
Second Reading
Amendment No. 11",19:HB 325
19:H0306,19,H0306,1996-03-28,"CSHB 325(FIN) am
Second Reading
Amendment to Amendment No. 13",19:HB 325
19:H0307,19,H0307,1996-03-28,"CSHB 325(FIN) am
Second Reading
Amendment No. 13",19:HB 325
19:H0308,19,H0308,1996-03-28,"CSHB 325(FIN) am
Second Reading
Amendment No. 14",19:HB 325
19:H0309,19,H0309,1996-03-28,"CSHB 325(FIN) am
Second Reading
Amendment No. 15",19:HB 325
19:H0310,19,H0310,1996-03-28,"CSHB 325(FIN) am
Second Reading
Amendment to Amendment No. 16",19:HB 325
19:H0311,19,H0311,1996-03-28,"CSHB 325(FIN) am
Second Reading
Amendment No. 16 as amended",19:HB 325
19:H0312,19,H0312,1996-03-28,"CSHB 325(FIN) am
Second Reading
Advance to Third Reading",19:HB 325
19:H0313,19,H0313,1996-03-28,"HCS CSSB 77(FIN)--RECONSIDERATION
Third Reading
Final Passage",19:SB  77
19:H0314,19,H0314,1995-04-07,"CSHB 100(FIN)
Second Reading
Amendment No. 71",19:HB 100
19:H0315,19,H0315,1996-03-29,"CSHB 364(JUD) am
Third Reading
Final Passage",19:HB 364
19:H0316,19,H0316,1996-03-29,"CSHB 405(STA) am
Third Reading
Final Passage",19:HB 405
19:H0317,19,H0317,1996-03-29,"CSHB 372(L&C) am
Third Reading
Final Passage",19:HB 372
19:H0318,19,H0318,1996-03-29,"CSHB 474(JUD)
Second Reading
Advance to Third Reading",19:HB 474
19:H0319,19,H0319,1996-03-29,"SB 178(title am)
Third Reading
Final Passage",19:SB 178
19:H0320,19,H0320,1996-03-29,"CSHB 341(FIN)
Third Reading
Final Passage",19:HB 341
19:H0322,19,H0322,1996-03-29,"CSHB 325(FIN) am
Second Reading
Amendment to Amendment No. 18",19:HB 325
19:H0323,19,H0323,1996-03-29,"CSHB 325(FIN) am
Second Reading
Amendment No. 18",19:HB 325
19:H0324,19,H0324,1996-03-29,"CSHB 325(FIN) am
Third Reading
Final Passage",19:HB 325
19:H0325,19,H0325,1996-03-29,"CSHB 325(FIN) am
Third Reading
Effective Date",19:HB 325
19:H0326,19,H0326,1995-04-07,"CSHB 100(FIN)
Third Reading
Effective Date",19:HB 100
19:H0327,19,H0327,1996-04-01,"CSHB 341(FIN)--RECONSIDERATION
Third Reading
Final Passage",19:HB 341
19:H0328,19,H0328,1996-04-01,"CSHB 388(RES)
Second Reading
Amendment No. 1",19:HB 388
19:H0329,19,H0329,1996-04-01,"CSHB 388(RES) am
Second Reading
Amendment No. 2",19:HB 388
19:H0330,19,H0330,1996-04-01,"CSHB 388(RES) am
Third Reading
Final Passage",19:HB 388
19:H0331,19,H0331,1996-04-01,"CSHB 547(RES) am
Third Reading
Final Passage",19:HB 547
19:H0332,19,H0332,1996-04-01,"CSHB 372(L&C) am--RECONSIDERATION
Second Reading
Amendment to Amendment No. 2",19:HB 372
19:H0333,19,H0333,1996-04-01,"CSHB 372(L&C) am--RECONSIDERATION
Second Reading
Amendment No. 2 as amended",19:HB 372
19:H0334,19,H0334,1996-04-01,"CSHB 372(L&C) am--RECONSIDERATION
Third Reading
Return to Second for Amendment No. 3",19:HB 372
19:H0335,19,H0335,1996-04-01,"CSHB 372(L&C) am--RECONSIDERATION
Third Reading
Final Passage",19:HB 372
19:H0336,19,H0336,1996-04-01,"CSHB 230(FIN)
Second Reading
Amendment No. 1",19:HB 230
19:H0337,19,H0337,1996-04-01,"CSHB 230(FIN)
Second Reading
Amendment No. 2",19:HB 230
19:H0338,19,H0338,1996-04-01,"CSHB 230(FIN)
Third Reading
Final Passage",19:HB 230
19:H0339,19,H0339,1996-04-01,"CSHB 325(FIN) am--RECONSIDERATION
Third Reading
Final Passage",19:HB 325
19:H0340,19,H0340,1996-04-01,"CSHB 325(FIN) am--RECONSIDERATION
Third Reading
Effective Date",19:HB 325
19:H0341,19,H0341,1995-04-10,"CSHB 32(FIN)
Third Reading
Effective Date",19:HB  32
19:H0342,19,H0342,1996-04-01,"CSHB 413(FIN)
Second Reading
Amendment No. 1",19:HB 413
19:H0343,19,H0343,1996-04-01,"CSHB 413(FIN)
Second Reading
Amendment No. 2",19:HB 413
19:H0344,19,H0344,1996-04-01,"CSHB 413(FIN)
Second Reading
Advance to Third Reading",19:HB 413
19:H0345,19,H0345,1996-04-01,"HB 412
Second Reading
Adopt Finance CS",19:HB 412
19:H0346,19,H0346,1996-04-01,"CSHB 412(FIN)
Second Reading
Amendment No. 1",19:HB 412
19:H0347,19,H0347,1996-04-01,"CSHB 412(FIN)
Second Reading
Amendment No. 2",19:HB 412
19:H0348,19,H0348,1995-04-10,"CSHB 237(JUD) am
Third Reading
Final Passage",19:HB 237
19:H0349,19,H0349,1996-04-01,"CSHB 412(FIN)
Second Reading
Amendment No. 3",19:HB 412
19:H0350,19,H0350,1996-04-01,"CSHB 412(FIN)
Second Reading
Amendment No. 4",19:HB 412
19:H0351,19,H0351,1996-04-01,"CSHB 412(FIN)
Second Reading
Amendment No. 5, Part A",19:HB 412
19:H0352,19,H0352,1996-04-01,"CSHB 412(FIN)
Second Reading
Amendment No. 5, Part B",19:HB 412
19:H0353,19,H0353,1996-04-01,"CSHB 412(FIN)
Second Reading
Amendment No. 6",19:HB 412
19:H0354,19,H0354,1996-04-01,"CSHB 412(FIN)
Second Reading
Amendment No. 7",19:HB 412
19:H0355,19,H0355,1996-04-01,"CSHB 412(FIN)
Second Reading
Amendment No. 8, Part A",19:HB 412
19:H0356,19,H0356,1996-04-01,"CSHB 412(FIN)
Second Reading
Amendment No. 8, Part B",19:HB 412
19:H0357,19,H0357,1996-04-01,"CSHB 412(FIN)
Second Reading
Amendment No. 9, Part A",19:HB 412
19:H0358,19,H0358,1996-04-01,"CSHB 412(FIN)
Second Reading
Amendment No. 9, Part B",19:HB 412
19:H0359,19,H0359,1995-04-11,"CSHB 44(FIN) am
Second Reading
Amendment No. 5",19:HB  44
19:H0360,19,H0360,1996-04-02,"CSHB 358(CRA)
Third Reading
Final Passage",19:HB 358
19:H0361,19,H0361,1996-04-02,"HB 497
Third Reading
Final Passage",19:HB 497
19:H0362,19,H0362,1996-04-02,"CSHB 412(FIN)
Second Reading
Amendment No. 10",19:HB 412
19:H0363,19,H0363,1996-04-02,"CSHB 412(FIN)
Second Reading
Amendment No. 11",19:HB 412
19:H0364,19,H0364,1996-04-02,"CSHB 412(FIN)
Second Reading
Amendment No. 12",19:HB 412
19:H0365,19,H0365,1996-04-02,"CSHB 412(FIN)
Second Reading
Amendment No. 13",19:HB 412
19:H0366,19,H0366,1996-04-02,"CSHB 412(FIN)
Second Reading
Amendment No. 14",19:HB 412
19:H0367,19,H0367,1996-04-02,"CSHB 412(FIN)
Second Reading
Amendment No. 15",19:HB 412
19:H0368,19,H0368,1996-04-02,"CSHB 412(FIN)
Second Reading
Amendment No. 16",19:HB 412
19:H0369,19,H0369,1996-04-02,"CSHB 412(FIN)
Second Reading
Amendment No. 17",19:HB 412
19:H0370,19,H0370,1996-04-02,"CSHB 412(FIN)
Second Reading
Amendment No. 18",19:HB 412
19:H0371,19,H0371,1996-04-02,"CSHB 412(FIN)
Second Reading
Amendment No. 19",19:HB 412
19:H0372,19,H0372,1996-04-02,"CSHB 412(FIN)
Second Reading
Amendment No. 20, Part A",19:HB 412
19:H0373,19,H0373,1996-04-02,"CSHB 412(FIN)
Second Reading
Amendment No. 20, Part B",19:HB 412
19:H0374,19,H0374,1996-04-02,"CSHB 412(FIN)
Second Reading
Amendment No. 21",19:HB 412
19:H0375,19,H0375,1996-04-02,"CSHB 412(FIN) am
Second Reading
Amendment No. 23",19:HB 412
19:H0376,19,H0376,1996-04-02,"CSHB 412(FIN) am
Second Reading
Amendment No. 24",19:HB 412
19:H0377,19,H0377,1996-04-02,"CSHB 412(FIN) am
Second Reading
Amendment No. 25",19:HB 412
19:H0378,19,H0378,1996-04-02,"CSHB 412(FIN) am
Second Reading
Amendment No. 27",19:HB 412
19:H0379,19,H0379,1996-04-02,"CSHB 412(FIN) am
Second Reading
Amendment No. 22",19:HB 412
19:H0380,19,H0380,1995-04-12,"SCS CSHB 146(RLS)
Concur",19:HB 146
19:H0381,19,H0381,1996-04-02,"CSHB 412(FIN) am
Second Reading
Amendment No. 26",19:HB 412
19:H0382,19,H0382,1996-04-02,"CSHB 412(FIN) am
Second Reading
Amendment No. 28",19:HB 412
19:H0383,19,H0383,1996-04-02,"CSHB 412(FIN) am
Second Reading
Amendment No. 29",19:HB 412
19:H0384,19,H0384,1996-04-02,"CSHB 412(FIN) am
Second Reading
Amendment to Amendment No. 30",19:HB 412
19:H0385,19,H0385,1996-04-02,"CSHB 412(FIN) am
Second Reading
Amendment No. 30",19:HB 412
19:H0386,19,H0386,1996-04-02,"CSHB 412(FIN) am
Second Reading
Amendment No. 31",19:HB 412
19:H0387,19,H0387,1996-04-02,"CSHB 412(FIN) am
Second Reading
Amendment No. 32",19:HB 412
19:H0388,19,H0388,1996-04-02,"CSHB 412(FIN) am
Second Reading
Amendment No. 34",19:HB 412
19:H0389,19,H0389,1996-04-02,"CSHB 412(FIN) am
Second Reading
Amendment No. 35",19:HB 412
19:H0390,19,H0390,1996-04-02,"CSHB 412(FIN) am
Second Reading
Amendment No. 36",19:HB 412
19:H0391,19,H0391,1996-04-02,"CSHB 412(FIN) am
Second Reading
Amendment No. 38",19:HB 412
19:H0392,19,H0392,1996-04-02,"CSHB 412(FIN) am
Second Reading
Amendment No. 39",19:HB 412
19:H0393,19,H0393,1996-04-02,"CSHB 412(FIN) am
Second Reading
Amendment No. 40",19:HB 412
19:H0394,19,H0394,1996-04-02,"CSHB 412(FIN) am
Second Reading
Amendment No. 41",19:HB 412
19:H0395,19,H0395,1996-04-02,"CSHB 412(FIN) am
Second Reading
Amendment No. 42",19:HB 412
19:H0396,19,H0396,1996-04-02,"CSHB 412(FIN) am
Second Reading
Amendment No. 43",19:HB 412
19:H0397,19,H0397,1996-04-02,"CSHB 412(FIN) am
Second Reading
Amendment No. 44",19:HB 412
19:H0398,19,H0398,1996-04-02,"CSHB 412(FIN) am
Second Reading
Amendment No. 46",19:HB 412
19:H0399,19,H0399,1996-04-02,"CSHB 412(FIN) am
Second Reading
Amendment No. 47",19:HB 412
19:H0400,19,H0400,1996-04-02,"CSHB 412(FIN) am
Third Reading
Final Passage",19:HB 412
19:H0401,19,H0401,1996-04-02,"CSHB 412(FIN) am
Third Reading
Budget Reserve Appropriations",19:HB 412
19:H0402,19,H0402,1996-04-02,"CSHB 412(FIN) am(brf fld H)
Third Reading
Effective Date",19:HB 412
19:H0403,19,H0403,1995-04-19,"CSHB 207(FIN) am
Second Reading
Amendment No. 11 as amended",19:HB 207
19:H0404,19,H0404,1996-04-02,"CSHB 413(FIN)
Third Reading
Final Passage",19:HB 413
19:H0405,19,H0405,1996-04-02,"CSHB 413(FIN)
Third Reading
Effective Date",19:HB 413
19:H0406,19,H0406,1996-04-02,"SCR 28
Second Reading
Final Passage",19:SCR 28
19:H0407,19,H0407,1995-04-19,"CSHB 207(FIN) am
Third Reading
Final Passage",19:HB 207
19:H0408,19,H0408,1996-04-03,"CSHB 216(HES)
Third Reading
Final Passage",19:HB 216
19:H0409,19,H0409,1996-04-03,"CSHB 474(JUD)(title am)
Third Reading
Final Passage",19:HB 474
19:H0410,19,H0410,1996-04-03,"SB 178(title am)--RECONSIDERATION
Third Reading
Final Passage",19:SB 178
19:H0411,19,H0411,1996-04-03,"CSHB 364(JUD) am--RECONSIDERATION
Third Reading
Final Passage",19:HB 364
19:H0412,19,H0412,1996-04-03,"CSHB 364(JUD) am--RECONSIDERATION
Third Reading
Rescind previous action",19:HB 364
19:H0413,19,H0413,1996-04-03,"CSHB 364(JUD) am--RECONSIDERATION
Third Reading
Final Passage",19:HB 364
19:H0414,19,H0414,1996-04-03,"CSHB 412(FIN) am--RECONSIDERATION
Third Reading
Final Passage",19:HB 412
19:H0415,19,H0415,1996-04-03,"CSHB 412(FIN) am--RECONSIDERATION
Third Reading
Effective Date",19:HB 412
19:H0416,19,H0416,1996-04-03,"CSHB 412(FIN) am--RECONSIDERATION
Third Reading
Budget Reserve Appropriations, Sec. 8(a)",19:HB 412
19:H0417,19,H0417,1996-04-03,"CSHB 412(FIN) am--RECONSIDERATION
Third Reading
Budget Reserve Appropriations, Sec. 8(b)",19:HB 412
19:H0419,19,H0419,1995-04-21,"CSHB 65(HES) am
Third Reading
Final Passage",19:HB  65
19:H0420,19,H0420,1995-04-21,"CSHJR 43(FSH)
Third Reading
Final Passage",19:HJR 43
19:H0421,19,H0421,1996-04-09,"CSHB 339(JUD) am
Third Reading
Final Passage",19:HB 339
19:H0422,19,H0422,1995-04-21,"SCS HB 215(RLS)
Concur",19:HB 215
19:H0424,19,H0424,1996-04-10,"HB 432
Third Reading
Final Passage",19:HB 432
19:H0425,19,H0425,1996-04-10,"CSHB 293(JUD)
Second Reading
Advance to Third Reading",19:HB 293
19:H0426,19,H0426,1996-04-10,"CSHB 533(L&C)
Third Reading
Final Passage",19:HB 533
19:H0427,19,H0427,1996-04-10,"SCS CSHB 226(JUD)
Concur",19:HB 226
19:H0428,19,H0428,1995-04-22,"HJR 41
Third Reading
Final Passage",19:HJR 41
19:H0430,19,H0430,1996-04-12,"CSHB 533(L&C)--RECONSIDERATION
Second Reading
Amendment No. 1 as amended",19:HB 533
19:H0431,19,H0431,1996-04-12,"CSHB 533(L&C) am--RECONSIDERATION
Third Reading
Final Passage",19:HB 533
19:H0432,19,H0432,1996-04-12,"CSHB 366(FIN)
Third Reading
Final Passage",19:HB 366
19:H0433,19,H0433,1996-04-12,"CSHB 526(FIN) am
Third Reading
Final Passage",19:HB 526
19:H0434,19,H0434,1996-04-12,"SB 300
Third Reading
Final Passage",19:SB 300
19:H0435,19,H0435,1996-04-12,"SB 308
Second Reading
Amendment No. 1",19:SB 308
19:H0436,19,H0436,1996-04-12,"SB 308
Second Reading
Advance to Third Reading",19:SB 308
19:H0437,19,H0437,1996-04-12,"CSSCR 8(RLS) am H
Recede",19:SCR  8
19:H0438,19,H0438,1995-04-24,"CSHB 158(FIN) am
Second Reading
Amendment No. 22, Part 2",19:HB 158
19:H0439,19,H0439,1996-04-15,"CSHB 394(FIN)
Second Reading
Amendment No. 1",19:HB 394
19:H0440,19,H0440,1996-04-15,"CSHB 394(FIN) am
Second Reading
Amendment to Amendment No. 2",19:HB 394
19:H0441,19,H0441,1996-04-15,"CSHB 394(FIN) am
Second Reading
Amendment No. 3 as amended",19:HB 394
19:H0442,19,H0442,1996-04-15,"CSHB 394(FIN) am
Second Reading
Amendment No. 4",19:HB 394
19:H0443,19,H0443,1996-04-15,"CSHB 394(FIN) am
Second Reading
Amendment No. 5
Divide",19:HB 394
19:H0444,19,H0444,1996-04-15,"CSHB 394(FIN) am
Second Reading
Amendment No. 5, Part A",19:HB 394
19:H0445,19,H0445,1996-04-15,"CSHB 394(FIN) am
Second Reading
Amendment No. 5, Part B",19:HB 394
19:H0446,19,H0446,1996-04-15,"CSHB 394(FIN) am
Second Reading
Amendment No. 8",19:HB 394
19:H0447,19,H0447,1996-04-15,"CSHB 394(FIN) am
Second Reading
Amendment No. 9",19:HB 394
19:H0448,19,H0448,1996-04-15,"CSHB 394(FIN) am
Second Reading
Amendment No. 10",19:HB 394
19:H0449,19,H0449,1996-04-15,"CSHB 394(FIN) am
Second Reading
Advance to Third Reading",19:HB 394
19:H0450,19,H0450,1995-04-25,"CSHB 158(FIN) am
Second Reading
Amendment No. 30",19:HB 158
19:H0451,19,H0451,1996-04-15,"CSHB 434(L&C)
Third Reading
Final Passage",19:HB 434
19:H0452,19,H0452,1996-04-15,"CSHB 401(RES)
Third Reading
Final Passage",19:HB 401
19:H0453,19,H0453,1996-04-15,"CSHB 354(FIN)
Second Reading
Amendment No. 1",19:HB 354
19:H0454,19,H0454,1996-04-15,"CSHB 354(FIN)
Third Reading
Final Passage",19:HB 354
19:H0455,19,H0455,1996-04-15,"CSSJR 39(RES)
Third Reading
Final Passage",19:SJR 39
19:H0456,19,H0456,1996-04-15,"CSSJR 40(JUD) am H
Second Reading
Amendment No. 3",19:SJR 40
19:H0457,19,H0457,1996-04-15,"CSSJR 40(JUD) am H
Second Reading
Amendment No. 4",19:SJR 40
19:H0458,19,H0458,1996-04-15,"CSSJR 40(JUD) am H
Second Reading
Amendment No. 5",19:SJR 40
19:H0459,19,H0459,1996-04-15,"CSSJR 40(JUD) am H
Second Reading
Amendment No. 6",19:SJR 40
19:H0460,19,H0460,1996-04-15,"CSSJR 40(JUD) am H
Second Reading
Amendment No. 7",19:SJR 40
19:H0461,19,H0461,1996-04-15,"CSSJR 40(JUD) am H
Second Reading
Amendment No. 8",19:SJR 40
19:H0462,19,H0462,1996-04-15,"CSSJR 40(JUD) am H
Second Reading
Amendment No. 9",19:SJR 40
19:H0463,19,H0463,1996-04-15,"CSSJR 40(JUD) am H
Second Reading
Amendment No. 10",19:SJR 40
19:H0464,19,H0464,1996-04-15,"CSSJR 40(JUD) am H
Second Reading
Amendment No. 11",19:SJR 40
19:H0465,19,H0465,1996-04-15,"SCS CSHJR 54(RES)
Concur",19:HJR 54
19:H0466,19,H0466,1995-04-26,"CSHB 158(FIN) am
Second Reading
Amendment No. 49",19:HB 158
19:H0467,19,H0467,1996-04-16,"CSHB 394(FIN) am
Third Reading
Final Passage",19:HB 394
19:H0468,19,H0468,1996-04-16,"SB 308
Third Reading
Final Passage",19:SB 308
19:H0469,19,H0469,1996-04-16,"CSHB 354(FIN)(title am)--RECONSIDERATION
Third Reading
Final Passage",19:HB 354
19:H0470,19,H0470,1996-04-16,"CSSJR 40(JUD) am H
Third Reading
Final Passage",19:SJR 40
19:H0471,19,H0471,1995-04-26,"CSHB 158(FIN) am
Second Reading
Amendment No. 62",19:HB 158
19:H0472,19,H0472,1995-04-26,"CSHB 158(FIN) am
Second Reading
Amendment No. 63",19:HB 158
19:H0473,19,H0473,1995-04-26,"CSHB 158(FIN) am
Second Reading
Amendment No. 64",19:HB 158
19:H0474,19,H0474,1996-04-17,"CSSSHB 110(STA)
Third Reading
Final Passage",19:HB 110
19:H0475,19,H0475,1996-04-17,"CSHB 436(TRA)
Third Reading
Final Passage",19:HB 436
19:H0476,19,H0476,1996-04-17,"CSSB 159(HES) am
Third Reading
Final Passage",19:SB 159
19:H0477,19,H0477,1996-04-17,"SB 312
Third Reading
Final Passage",19:SB 312
19:H0478,19,H0478,1996-04-17,"HJR 65
Third Reading
Final Passage",19:HJR 65
19:H0479,19,H0479,1996-04-17,"CSHCR 26(FIN) am
Second Reading
Final Passage",19:HCR 26
19:H0480,19,H0480,1995-04-26,"CSHB 38(JUD) am
Second Reading
Amendment No. 8",19:HB  38
19:H0481,19,H0481,1996-04-18,"CSHB 493(JUD) am
Third Reading
Final Passage",19:HB 493
19:H0482,19,H0482,1996-04-18,"CSHB 393(FIN)
Third Reading
Final Passage",19:HB 393
19:H0483,19,H0483,1996-04-18,"HB 515 am
Third Reading
Final Passage",19:HB 515
19:H0484,19,H0484,1996-04-18,"CSHB 456(L&C)
Third Reading
Final Passage",19:HB 456
19:H0485,19,H0485,1996-04-18,"CSHB 456(L&C)
Third Reading
Effective Date",19:HB 456
19:H0486,19,H0486,1996-04-18,"SB 240
Third Reading
Final Passage",19:SB 240
19:H0487,19,H0487,1996-04-18,"SB 241
Third Reading
Final Passage",19:SB 241
19:H0488,19,H0488,1996-04-18,"HCS CSSB 226(FIN)
Second Reading
Amendment No. 1",19:SB 226
19:H0489,19,H0489,1996-04-18,"HCS CSSB 226(FIN) am H
Third Reading
Final Passage",19:SB 226
19:H0490,19,H0490,1996-04-18,"HCR 25 am
Second Reading
Final Passage",19:HCR 25
19:H0491,19,H0491,1996-04-18,"CSSSHB 110(STA) am--RECONSIDERATION
Third Reading
Final Passage",19:HB 110
19:H0492,19,H0492,1996-04-18,"CSHCR 26(FIN) am--RECONSIDERATION
Second Reading
Final Passage",19:HCR 26
19:H0493,19,H0493,1996-04-18,"CSHB 311(JUD) am S
Concur",19:HB 311
19:H0494,19,H0494,1995-04-28,"CSSSHB 104(JUD) am
Second Reading
Amendment No. 2",19:HB 104
19:H0495,19,H0495,1995-04-28,"CSHB 182(HES)
Third Reading
Final Passage",19:HB 182
19:H0496,19,H0496,1996-04-19,"CSHB 528(FIN)
Third Reading
Final Passage",19:HB 528
19:H0497,19,H0497,1996-04-19,"CSHB 384(HES) am
Third Reading
Final Passage",19:HB 384
19:H0498,19,H0498,1996-04-19,"CSHB 384(HES) am
Third Reading
Effective Date",19:HB 384
19:H0499,19,H0499,1996-04-19,"CSHB 2(FIN)
Third Reading
Final Passage",19:HB   2
19:H0500,19,H0500,1996-04-19,"CSSB 163(FIN)(title am)
Third Reading
Final Passage",19:SB 163
19:H0501,19,H0501,1996-04-19,"CSSB 305(L&C)
Third Reading
Final Passage",19:SB 305
19:H0502,19,H0502,1996-04-19,"HCS CSSB 211(JUD)
Third Reading
Final Passage",19:SB 211
19:H0503,19,H0503,1996-04-19,"HJR 61
Third Reading
Final Passage",19:HJR 61
19:H0504,19,H0504,1996-04-19,"SCS CSHB 413(FIN)
Concur",19:HB 413
19:H0505,19,H0505,1996-04-19,"SCS CSHB 412(FIN) am S(brf fld)
Concur",19:HB 412
19:H0506,19,H0506,1996-04-22,"CSHB 175(FIN)
Third Reading
Final Passage",19:HB 175
19:H0507,19,H0507,1996-04-22,"CSHB 543(FIN)
Second Reading
Amendment No. 1",19:HB 543
19:H0508,19,H0508,1996-04-22,"CSHB 543(FIN)
Second Reading
Amendment No. 2",19:HB 543
19:H0509,19,H0509,1996-04-22,"CSHB 543(FIN)
Second Reading
Amendment No. 3 as amended",19:HB 543
19:H0510,19,H0510,1996-04-22,"CSHB 543(FIN)
Second Reading
Amendment No. 4",19:HB 543
19:H0511,19,H0511,1996-04-22,"CSHB 543(FIN)
Second Reading
Advance to Third Reading",19:HB 543
19:H0512,19,H0512,1996-04-22,"HB 506
Third Reading
Final Passage",19:HB 506
19:H0513,19,H0513,1996-04-22,"HB 438
Third Reading
Final Passage",19:HB 438
19:H0514,19,H0514,1996-04-22,"CSSB 163(FIN)(title am)--RECONSIDERATION
Third Reading
Final Passage",19:SB 163
19:H0515,19,H0515,1995-04-29,"CSHJR 38(FSH)
Third Reading
Final Passage",19:HJR 38
19:H0516,19,H0516,1996-04-22,"HB 490
Third Reading
Final Passage",19:HB 490
19:H0517,19,H0517,1996-04-22,"HB 529
Second Reading
Amendment No. 1",19:HB 529
19:H0518,19,H0518,1996-04-22,"HB 529
Second Reading
Amendment No. 2",19:HB 529
19:H0519,19,H0519,1996-04-22,"SJR 38
Second Reading
Amendment No. 1",19:SJR 38
19:H0520,19,H0520,1995-05-01,"CSHB 122(FIN)
Third Reading
Final Passage",19:HB 122
19:H0521,19,H0521,1995-05-01,"CSHB 130(FIN) am
Third Reading
Final Passage",19:HB 130
19:H0522,19,H0522,1996-04-24,"CSHB 204(FIN) am
Second Reading
Amendment No. 2",19:HB 204
19:H0523,19,H0523,1996-04-24,"CSHB 204(FIN) am
Second Reading
Amendment No. 4",19:HB 204
19:H0524,19,H0524,1996-04-24,"CSHB 204(FIN) am
Third Reading
Final Passage",19:HB 204
19:H0525,19,H0525,1996-04-24,"HB 506--RECONSIDERATION
Third Reading
Final Passage",19:HB 506
19:H0526,19,H0526,1996-04-24,"CSHB 175(FIN)--RECONSIDERATION
Third Reading
Final Passage",19:HB 175
19:H0527,19,H0527,1995-05-01,"SB 7
Third Reading
Final Passage",19:SB   7
19:H0528,19,H0528,1996-04-24,"CSHB 433(JUD) am
Third Reading
Final Passage",19:HB 433
19:H0529,19,H0529,1996-04-24,"CSHB 538(2d FSH)
Third Reading
Final Passage",19:HB 538
19:H0530,19,H0530,1996-04-24,"CSHB 543(FIN)(title am)
Third Reading
Final Passage",19:HB 543
19:H0531,19,H0531,1995-05-01,"CSHB 233(FIN) am--RECONSIDERATION
Second Reading
Amendment No. 1 as amended",19:HB 233
19:H0532,19,H0532,1996-04-24,"HB 529
Third Reading
Final Passage",19:HB 529
19:H0533,19,H0533,1996-04-24,"HCS CSSB 158(HES)
Third Reading
Final Passage",19:SB 158
19:H0534,19,H0534,1996-04-24,"SB 261
Third Reading
Final Passage",19:SB 261
19:H0535,19,H0535,1996-04-24,"CSSB 268(JUD) am
Second Reading
Amendment No. 1",19:SB 268
19:H0536,19,H0536,1996-04-24,"CSSB 268(JUD) am
Third Reading
Final Passage",19:SB 268
19:H0537,19,H0537,1996-04-24,"SSSB 42 am
Third Reading
Final Passage",19:SB  42
19:H0538,19,H0538,1996-04-24,"SCR 27
Second Reading
Final Passage",19:SCR 27
19:H0539,19,H0539,1995-05-02,"CSHB 78(FIN) am
Second Reading
Amendment No. 8",19:HB  78
19:H0540,19,H0540,1996-04-24,"SJR 38
Third Reading
Final Passage",19:SJR 38
19:H0541,19,H0541,1996-04-24,"CSHB 342(RES) am
Second Reading
Amendment No. 5, Part A",19:HB 342
19:H0542,19,H0542,1996-04-24,"HCS CSSB 211(JUD)
Recede",19:SB 211
19:H0543,19,H0543,1995-05-02,"CSHB 217(L&C)
Second Reading
Amendment No. 1 as amended",19:HB 217
